0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,date
0.1984057129944951,0.2748617376767332,0.2933954320665052,0.3790029416635106,0.29276653045121886,0.2815349653643609,0.3265892368287442,0.3012296128640637,0.3194840354339871,0.3001003246107194,0.24740332136901116,0.25905596314775475,0.2532126444929905,0.3410443316968226,0.2992047724392898,0.3019069348849081,0.288221511910532,0.2554300847516788,0.28634965597486817,0.25307215620740026,0.23876948776918205,0.2539996370523783,0.24733971024149534,0.2554914938340312,0.27087918060032773,0.24427755874441082,0.303092642991872,0.2903250763680677,0.27077602095434034,0.27466361087438546,0.35147427586646546,0.34647795169000595,0.233448501801068,0.2955751049933156,0.25864394139887575,0.2828259466685256,0.3244516330082627,0.24598125413225813,0.2725623014622312,0.08346987739850537,3.0,5/6/19
0.8257419917219206,1.043596265576749,1.0403150457130144,1.1405165922224745,1.0353350234332166,0.994382150237959,1.1953766116984752,1.0658072193989052,1.1713396702403045,1.1212577024580102,0.9014789345425132,0.930206632466212,0.913536566854327,0.9257035226993363,0.9418592995494494,1.16159792943735,1.037980219923254,0.9362748699905181,1.069269743219732,0.9546833888932046,0.9040128314125381,0.9700936176682932,0.927207833833642,1.009761932860409,0.008496126676979274,0.0020342644641355616,0.013252249637334177,-0.0008855349339703956,0.0012328308832329812,0.0015574998899246528,0.014072822124876552,0.018382881566084006,0.004548718426032038,0.01702813506132976,-0.013223912568225799,-0.01663315094459,0.07320682086104668,-0.014308367426899109,0.6651435356343517,-0.06341349147472491,2.0,5/6/19
0.7543633488439921,0.4657810890534788,0.5060701909966867,0.535253224012013,0.49479893150801413,0.4929347555440183,0.5902827967731302,0.5435282903625289,0.5829108877398635,0.5724063963785422,0.46861032378283146,0.48730241852098444,0.4780791231283261,0.4381908487011986,0.39849863839726474,0.5606050193688888,0.5381280740058495,0.47994302277081424,0.5539324381412195,0.4958276244978494,0.47956487429050304,0.49775331337667167,0.4879332624327386,0.5220792340129813,0.5309128421044564,0.4710440133052351,0.5702865139100017,0.5504165046091234,0.514859334981307,0.5097490909278981,0.608512089476519,0.6241819650918979,0.5236953437608673,0.5222832533946736,0.5014560377379431,0.5314494636949089,0.6148308752647712,0.5121370775718362,0.30886447897515296,0.6155082791574255,3.0,5/6/19
1.280655705130375,0.9655472077473454,1.0120917155372964,0.943915107003494,1.1691047378172157,1.207988994171899,0.9089927829166448,1.0021880417864801,1.0522079886314601,1.036164953991661,1.0566571858307507,1.0581253485542934,1.2584731705556929,1.039901808373979,0.9985442266391683,1.177953097825794,0.9708447372879481,0.9531709272029427,0.955084286831532,1.1127570541972,0.8640713329203201,0.9809594091130012,1.0160841473399478,0.901628257478698,1.0279616639554434,1.143966391491345,0.8454111693089872,0.9447409762269007,1.1351338746278534,0.9571192857410099,0.9992476875214643,1.0088230805941225,1.1843315281684639,0.9596149073919038,1.0583305469604856,1.0920879069361162,0.8487043573922374,0.9479330443894165,0.7698663537655573,1.1046156380040357,1.0,3/17/19
1.1137535137576517,0.9346063766490322,1.0975308654450837,0.8787290819282558,1.019697003954671,0.700277387469843,0.9610745627252382,0.9348374153637331,1.0580631837329615,0.8750527308740201,0.9096096987777189,0.1890028894057029,-0.003345296691366672,0.03804605808710776,0.0013256758871629509,0.022126709487647542,0.005020550311902436,0.017542655173990344,-0.00811338767682571,0.004494258569459559,0.013942127787523304,0.0028891656984730775,0.021772451532879697,0.03348098918237149,0.010652279253387614,0.0355778198266259,0.019299866589021282,0.10861019153395919,0.08278793316962786,0.5595525360936124,0.21183985294923474,0.1679541527413078,0.03647396898658254,0.16211464323971145,0.10132651447427769,0.19337753607541727,0.21482484107875463,0.7008021224809622,3.077381163515082,3.892464114353981,2.0,4/19/18
0.24724808932024564,0.3360564589777891,0.3630846637672614,0.3296855426057437,0.8457344830163158,1.057143586758284,1.0634851600289597,0.9650944289972682,1.1774683234013166,0.9880693576595747,0.8359332309698739,1.0624511552307312,1.0093274328166792,1.0375248894489597,1.2115576941480806,1.197329907506952,1.1142992698655692,0.9205458898560606,0.9020840322469537,0.9876322959830154,0.9415662060634594,1.1606786321587437,1.0998121286314766,0.8959130201057955,1.1350763322271569,1.0667637671945385,1.0038636194821358,1.0325639656697294,0.6250019316205384,1.0766075558184491,0.98564280189804,1.0973067762335063,0.013671494554881734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8/22/18
0.9915642632338092,1.0365362770285247,0.7343942788165572,0.6008287759842899,0.5783047673904526,0.5517427427815135,0.5747716559084057,0.5345349023140656,0.5648656174867334,0.49833521522946167,0.4756595099659114,0.4938681869672379,0.5490254905065503,0.5162584221915328,0.5984746214801561,0.5741490816571712,0.572044390187756,0.4686912761204022,0.4564713200482432,0.56971549866008,0.45987076653243947,0.5768928231778849,0.5549269989290031,0.44482880812812636,0.5386034162338772,0.5607834154768085,0.46007560353738663,0.4854012312295597,0.533232892750656,0.5763511654426142,0.46361450762186496,0.6010703456959713,0.821808731221807,1.0229339971054912,1.0949180435142711,1.3638000912515733,1.2091193926658808,1.3460531592447056,0.0,0.4439425832894179,3.0,8/22/18
0.01878769095089499,0.054979613429926695,0.19866823206691717,0.14141470911942755,0.12049289936944627,0.12274475522196765,0.11876289052148908,0.09892296745876127,0.11030139330295871,0.10506185686356594,0.07944258707921628,0.0972902789597749,0.1015434095610038,0.09886616296655198,0.09140813148608465,0.10850890918374456,0.1089325185238452,0.09460250532497898,0.0934584036524559,0.09479524605384584,0.08348200643525196,0.10854534990780024,0.09556513678042845,0.09007235398606596,0.09631065068567113,0.11159493243493672,0.09125001504547477,0.09712907314205843,0.08594297467194337,0.0887819906733257,0.07463626829994574,0.09522251375611852,0.08757948674868295,0.01276223484920687,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8/22/18
0.22788785834762887,0.26242799210199325,0.23070528223961723,0.25626375364777454,0.26352762420211934,0.283517419178007,0.35491589059546685,0.22970391848276936,0.293011420802074,0.2600795244944019,0.27616916561942784,0.2706518723863778,0.30286093678782283,0.29264517880984353,0.2815455685648852,0.6410583810704235,0.25853981016127153,0.25601484692976423,0.2681842424379524,0.2721559251137604,0.2627242034016518,0.2807562226929218,0.29951293866255274,0.3531675761181767,0.31407498444013643,0.308889344810728,0.3106033018594394,0.36415828361468994,0.2585321779699871,0.29629718763975504,0.3222478162841618,0.27381229465380713,0.2677115038207355,0.33571431814805863,0.2862995482858753,0.28357654745241667,0.3017779863347893,0.10397080303411409,0.0,0.0,3.0,6/11/18
0.9240663351499491,0.8591521034264721,0.8926309224896642,0.9407416335048195,1.0082258756289388,1.1030496883834648,1.3902939868669455,0.9452001970756632,0.9686909203934635,0.8908721543704091,0.9932030079994099,0.959236030977076,1.1684058156587631,1.0552512271331151,0.9773696350461166,2.245486220567015,0.799986578615034,0.9512313172418235,1.022286937112567,0.9326322959756682,0.9028025767427841,0.940892552408471,0.9670169093570615,1.0337622897136731,1.1415507144448445,1.0750982501206874,1.0383596862830469,1.2093688890863992,0.8601912218720131,0.907326219720323,1.0998388859458468,0.8009940518772578,0.7507136425030146,1.046721075886735,0.9102075608305563,0.8430922976973714,1.0281265224808047,1.1557352406721753,2.123990187736135,2.0618862685314117,1.0,6/11/18
